applicant_id,email,email_preferred,school_decision,student_decision,ft_pt,gre_verbal,gre_quant,gre_analytical,applied_dual_prg,birth_date,gender,ethnicity,low_income
378,jaabir.al-rasheed@gmail.com,al-rasheed_jaabir@yahoo.com,A,D,ft,131,139,3.5,NODUAL,11/26/89,W,ME,N
2553,rebekah.hester@yahoo.com,hester_rebekah@this.university.edu,A,A,ft,158,158,3,NODUAL,2/24/90,W,B,N
2377,huda.al-abed@yahoo.com,al-abed_huda@gmail.com,R,,ft,162,156,4,NODUAL,12/26/98,NB,ME,N
3335,ruth.annan@this.university.edu,annan_ruth@Outlook.com,A,D,pt,163,135,5,YES,8/10/96,W,B,N
2879,makaila.flinn@yahoo.com,flinn_makaila@yahoo.com,W,,sub,139,161,2.5,NODUAL,5/21/99,W,AP,Y
3279,april.merritt@gmail.com,merritt_april@yahoo.com,A,D,sub,142,162,2.5,YES,12/22/86,W,AN,N
822,terrell.ungvarsky@yahoo.com,ungvarsky_terrell@this.university.edu,A,D,sub,154,165,4,NODUAL,6/18/88,NB,B,N
1881,miranda.bost@this.university.edu,bost_miranda@gmail.com,A,A,ft,134,149,,NODUAL,6/6/85,W,AN,N
3223,shikoni.vogltanz@gmail.com,vogltanz_shikoni@this.university.edu,A,A,pt,149,145,6,NODUAL,4/16/86,M,AN,N
1730,ernesto.zamora@this.university.edu,,R,,ft,132,157,3.5,NODUAL,7/28/94,W,HL,N
3351,brady.zhalovaga@gmail.com,zhalovaga_brady@this.university.edu,A,A,sub,155,161,6,NODUAL,8/6/95,W,W,N
3068,tien.agsam@gmail.com,agsam_tien@Outlook.com,A,D,ft,142,153,3,NODUAL,10/5/86,W,AP,N
2858,ismael.torres@yahoo.com,torres_ismael@gmail.com,A,D,ft,,166,5.5,NODUAL,7/9/85,W,HL,N
2278,suhaib.el-quadri@Outlook.com,,R,,ft,142,163,6,NODUAL,9/21/89,W,ME,Y
2362,shaylah.yates@gmail.com,yates_shaylah@this.university.edu,A,D,ft,145,164,3,NODUAL,1/25/87,M,B,N
577,sadie.major@this.university.edu,major_sadie@gmail.com,A,A,ft,166,137,2.5,NODUAL,12/26/92,M,B,N
880,hunter.hickson@gmail.com,hickson_hunter@Outlook.com,A,D,ft,164,153,4,NODUAL,9/26/89,W,AN,N
1036,kathy.ganbaatar@this.university.edu,ganbaatar_kathy@Outlook.com,R,,ft,151,167,6,YES,4/27/89,W,AP,N
659,adam.mason@yahoo.com,mason_adam@gmail.com,A,A,ft,147,148,5.5,NODUAL,3/6/86,M,W,Y
1378,debith.birtcil@gmail.com,birtcil_debith@gmail.com,A,A,ft,147,152,3,NODUAL,2/4/87,M,HL,Y
2194,autumn.rubnerlansing@this.university.edu,rubnerlansing_autumn@yahoo.com,R,,ft,164,142,3.5,NODUAL,8/22/88,W,AN,Y
4148,ty.fausone@Outlook.com,fausone_ty@this.university.edu,A,A,ft,144,138,5.5,NODUAL,12/7/98,M,HL,N
4204,andres.donis@yahoo.com,donis_andres@gmail.com,R,,ft,167,157,4.5,NODUAL,5/3/89,W,HL,Y
1356,lucette.elliston@gmail.com,elliston_lucette@gmail.com,A,A,ft,138,162,3.5,NODUAL,7/18/92,M,B,N
2189,alex.milne@gmail.com,milne_alex@gmail.com,R,,ft,170,143,5.5,NODUAL,10/24/92,W,HL,N
310,easley.roe-miller@gmail.com,roe-miller_easley@this.university.edu,A,A,ft,161,132,5.5,NODUAL,3/22/89,W,AP,N
4706,matthew.macias-monarrez@gmail.com,,W,,ft,162,154,5,NODUAL,8/3/90,W,HL,N
4869,siddeeqi.al-habib@Outlook.com,al-habib_siddeeqi@Outlook.com,W,,ft,161,162,4,YES,8/6/92,M,ME,N
4170,faraah.al-rayes@gmail.com,al-rayes_faraah@this.university.edu,R,,ft,164,151,4.5,NODUAL,11/13/86,M,ME,N
658,jacqueline.suggs@Outlook.com,,R,,ft,146,169,2.5,NODUAL,6/27/88,W,B,N
1492,kodiak.dillon@gmail.com,dillon_kodiak@Outlook.com,A,A,ft,161,143,5,NODUAL,6/23/90,W,W,N
2179,aslam.el-nazar@gmail.com,el-nazar_aslam@gmail.com,A,A,ft,142,159,2.5,YES,1/20/85,M,ME,N
3280,jenna.croach@this.university.edu,croach_jenna@gmail.com,A,D,ft,164,150,3,NODUAL,10/23/95,W,W,Y
4302,felicia.bluford@this.university.edu,bluford_felicia@yahoo.com,A,A,ft,156,154,3.5,NODUAL,11/27/97,NB,AN,Y
393,shana.spoor@Outlook.com,,A,A,ft,154,169,5,NODUAL,11/22/92,W,AP,N
1237,dyllan.ogden@yahoo.com,ogden_dyllan@gmail.com,A,A,ft,153,143,5,NODUAL,5/14/90,M,AN,N
727,foryst.quiroz@this.university.edu,quiroz_foryst@this.university.edu,R,,ft,156,168,2.5,NODUAL,5/17/00,NB,HL,N
1954,dylan.snyder-jones@gmail.com,snyder-jones_dylan@yahoo.com,A,A,ft,146,140,4,NODUAL,2/23/95,W,AN,N
3253,caramarie.darby@this.university.edu,,A,A,ft,162,150,5.5,NODUAL,7/9/98,M,W,N
4095,eboni.garrett@yahoo.com,garrett_eboni@Outlook.com,A,A,ft,159,151,4.5,NODUAL,12/11/93,M,B,N
2737,tarah.chanthongthip@gmail.com,chanthongthip_tarah@yahoo.com,A,A,ft,145,146,3,NODUAL,3/28/99,W,AP,N
2156,regal.blackwater@Outlook.com,blackwater_regal@yahoo.com,A,A,ft,132,146,2.5,NODUAL,4/18/90,M,AN,N
2188,naasiruddeen.al-murad@Outlook.com,al-murad_naasiruddeen@yahoo.com,A,D,ft,134,136,3.5,NODUAL,3/28/96,M,ME,N
2105,david.lemont@Outlook.com,lemont_david@yahoo.com,R,,ft,140,160,4.5,YES,9/10/88,W,AP,Y
2840,raafida.al-sesay@gmail.com,al-sesay_raafida@yahoo.com,A,D,ft,164,152,5.5,NODUAL,12/19/88,M,ME,Y
223,christene.sena@gmail.com,sena_christene@yahoo.com,A,D,ft,164,132,5,NODUAL,3/26/91,NB,HL,N
3250,tate.jordan@this.university.edu,jordan_tate@Outlook.com,A,D,ft,161,159,6,NODUAL,3/5/99,W,W,N
1174,azmi.al-akhter@Outlook.com,al-akhter_azmi@gmail.com,R,,ft,133,139,3,NODUAL,2/21/88,W,ME,N
4749,rashaa.al-rahim@gmail.com,,W,,sub,133,135,4.5,NODUAL,1/16/98,M,ME,N
3683,alfred.wardell@yahoo.com,wardell_alfred@this.university.edu,A,A,ft,161,135,2.5,NODUAL,11/26/89,W,B,Y
2806,ja'drianna.smithjr@Outlook.com,smithjr_ja'drianna@gmail.com,R,,sub,130,151,5,NODUAL,1/16/88,NB,B,N
2799,makanaalohaonalani.odelberg@yahoo.com,,A,A,ft,146,157,2.5,NODUAL,5/24/98,M,AP,Y
4996,najlaa.al-samaan@gmail.com,al-samaan_najlaa@yahoo.com,A,A,ft,137,150,3,NODUAL,12/17/93,NB,ME,N
1597,raegan.watsonjr@yahoo.com,,R,,ft,,137,6,NODUAL,6/16/89,M,B,N
4674,angela.stevens@yahoo.com,stevens_angela@yahoo.com,A,A,pt,133,158,4.5,NODUAL,1/28/97,M,AP,N
850,summer.hale@this.university.edu,hale_summer@yahoo.com,A,A,ft,148,135,,NODUAL,4/14/91,W,W,Y
756,latrice.kiefer@Outlook.com,kiefer_latrice@yahoo.com,R,,ft,169,149,3.5,YES,6/15/93,W,AN,N
4460,chanale.johns@Outlook.com,johns_chanale@this.university.edu,A,A,ft,,142,4,NODUAL,9/1/96,NB,B,N
178,julio.fuentes@yahoo.com,fuentes_julio@gmail.com,W,,pt,141,170,2.5,NODUAL,4/16/93,W,HL,N
1567,surya.steinke@gmail.com,steinke_surya@gmail.com,A,A,ft,143,147,4,NODUAL,2/18/88,W,AP,N
69,chad.mayer@yahoo.com,mayer_chad@this.university.edu,A,D,pt,155,157,5.5,NODUAL,1/12/93,NB,W,N
1144,italia.yrey@yahoo.com,yrey_italia@gmail.com,A,D,ft,162,163,5,NODUAL,12/26/88,NB,HL,N
952,anne.caotrieu@yahoo.com,caotrieu_anne@gmail.com,A,A,ft,154,160,5,NODUAL,3/15/94,M,AP,Y
3623,unais.el-ahmad@Outlook.com,el-ahmad_unais@yahoo.com,A,D,ft,157,162,4.5,NODUAL,3/12/92,W,ME,N
264,nathaniel.saunders@yahoo.com,saunders_nathaniel@yahoo.com,A,A,sub,162,156,,NODUAL,1/26/95,M,AN,N
3876,narda.munoztamayo@gmail.com,,A,A,ft,134,167,6,NODUAL,5/10/85,M,HL,N
2573,taaliba.el-baddour@this.university.edu,el-baddour_taaliba@gmail.com,R,,ft,149,169,6,NODUAL,1/5/99,W,ME,N
2646,mauni.jones-carroll@yahoo.com,jones-carroll_mauni@gmail.com,A,A,ft,161,155,3.5,NODUAL,1/11/89,W,B,Y
26,donovan.lucero-roller@yahoo.com,lucero-roller_donovan@yahoo.com,A,A,ft,161,152,3,NODUAL,2/13/95,NB,AN,N
898,dakota.galvan@Outlook.com,galvan_dakota@this.university.edu,A,A,ft,131,152,6,NODUAL,5/9/96,W,HL,N
474,amir.andrew@Outlook.com,andrew_amir@yahoo.com,A,D,ft,156,131,2.5,YES,3/27/90,W,AP,N
2204,kawehi.bernal@gmail.com,bernal_kawehi@Outlook.com,A,A,ft,150,164,,NODUAL,6/15/00,W,AN,N
1786,ramon.arroyos@gmail.com,arroyos_ramon@this.university.edu,R,,ft,170,159,6,YES,9/4/98,NB,HL,N
3337,alicia.littlethunder@this.university.edu,littlethunder_alicia@gmail.com,R,,pt,154,136,,NODUAL,11/27/86,NB,AN,Y
1265,armond.cirbo@gmail.com,,A,A,ft,145,165,3,NODUAL,6/17/94,W,AP,N
3723,caleb.wisemon@Outlook.com,wisemon_caleb@gmail.com,A,D,pt,139,137,6,NODUAL,3/26/87,W,W,N
3648,drue.day@gmail.com,,W,,ft,152,156,5,NODUAL,11/1/95,W,AN,Y
1243,alexandria.bautista@Outlook.com,bautista_alexandria@yahoo.com,R,,pt,146,131,5,NODUAL,5/1/94,W,HL,N
839,jason.randall@gmail.com,randall_jason@yahoo.com,W,,ft,170,159,3,NODUAL,11/17/00,W,B,N
3799,kyoungmin.tram@this.university.edu,tram_kyoungmin@this.university.edu,A,A,ft,147,154,6,YES,4/25/89,W,AP,N
587,ian.white@yahoo.com,white_ian@gmail.com,A,D,ft,133,130,5,NODUAL,12/28/00,M,W,N
3065,natalie.kuebler@gmail.com,kuebler_natalie@gmail.com,R,,ft,130,170,3,NODUAL,6/26/98,W,AN,N
1479,binh.long@this.university.edu,long_binh@Outlook.com,R,,pt,133,169,3.5,NODUAL,10/24/90,W,AP,N
1944,ben.woodman@gmail.com,woodman_ben@yahoo.com,W,,ft,142,145,3,NODUAL,11/23/88,M,W,N
1446,conner.winstead@gmail.com,winstead_conner@gmail.com,W,,ft,165,147,4,NODUAL,2/9/97,W,W,Y
4827,safwa.el-shahin@this.university.edu,el-shahin_safwa@this.university.edu,R,,ft,145,146,4.5,NODUAL,2/10/88,W,ME,N
568,nnedima.cardona@Outlook.com,cardona_nnedima@this.university.edu,A,A,ft,135,151,2.5,NODUAL,2/5/95,M,B,N
3823,raihaana.el-jama@this.university.edu,el-jama_raihaana@yahoo.com,A,A,ft,,138,2.5,NODUAL,9/23/85,W,ME,N
2404,mikayla.verde@yahoo.com,verde_mikayla@this.university.edu,A,D,pt,158,152,3.5,NODUAL,8/22/86,W,AN,N
115,anirudh.xiong@Outlook.com,xiong_anirudh@Outlook.com,R,,ft,134,166,6,YES,12/1/00,W,AP,N
3453,dakota.lucero@gmail.com,lucero_dakota@yahoo.com,A,A,ft,142,157,3,NODUAL,12/17/87,W,AN,N
4719,daqwann.embry@Outlook.com,embry_daqwann@this.university.edu,A,A,ft,154,168,3,NODUAL,10/21/90,M,B,Y
1617,cory.chung@Outlook.com,chung_cory@Outlook.com,A,A,pt,135,137,5.5,NODUAL,10/24/97,W,AP,N
4382,ryvana.magruder@Outlook.com,magruder_ryvana@Outlook.com,A,A,ft,134,133,5,NODUAL,9/28/90,W,W,Y
3030,shaina.brooks@Outlook.com,brooks_shaina@this.university.edu,A,D,ft,147,150,,NODUAL,2/14/88,NB,B,N
3513,ian.vaidya@Outlook.com,vaidya_ian@Outlook.com,R,,ft,159,135,,NODUAL,9/25/96,W,AP,N
4158,dylan.ruiz@Outlook.com,ruiz_dylan@gmail.com,A,A,pt,151,147,4,NODUAL,2/23/98,W,HL,Y
1131,tarabeth.ramthun@yahoo.com,ramthun_tarabeth@gmail.com,A,A,pt,143,168,,NODUAL,8/4/91,M,W,N
3415,julian.escobar-morales@gmail.com,escobar-morales_julian@Outlook.com,A,D,ft,133,139,4,NODUAL,11/9/94,W,HL,Y
4006,cory.jewett@gmail.com,,A,A,ft,133,144,5,NODUAL,8/23/92,W,B,N
3300,ka'imi.sarsam@gmail.com,sarsam_ka'imi@Outlook.com,A,A,pt,134,133,,NODUAL,2/23/98,W,AP,N
117,isaac.singh@Outlook.com,singh_isaac@this.university.edu,R,,sub,169,133,5.5,NODUAL,3/15/86,W,AP,Y
187,tristin.running-rabbit@Outlook.com,running-rabbit_tristin@Outlook.com,A,A,pt,157,143,6,NODUAL,1/18/90,W,AN,N
1896,kaleb.ghebre@this.university.edu,ghebre_kaleb@yahoo.com,A,A,ft,167,155,5,NODUAL,3/2/99,W,B,N
3916,mitchael.burns@gmail.com,burns_mitchael@gmail.com,A,A,pt,159,161,6,NODUAL,4/20/91,M,W,N
3264,derek.ball@yahoo.com,ball_derek@gmail.com,A,A,ft,143,132,5.5,NODUAL,7/19/88,W,AN,Y
1292,turki.el-amen@gmail.com,el-amen_turki@Outlook.com,A,A,ft,135,164,3.5,NODUAL,1/4/95,W,ME,N
2876,chaunsae.moore@gmail.com,moore_chaunsae@yahoo.com,A,A,pt,140,133,5.5,YES,12/28/86,M,B,Y
177,chau.patil@yahoo.com,patil_chau@this.university.edu,A,D,ft,161,155,6,NODUAL,6/20/89,NB,AP,Y
2626,jennifer.conley@this.university.edu,conley_jennifer@this.university.edu,A,A,ft,168,162,4,YES,7/11/86,M,AN,N
1385,gelasia.santillan@gmail.com,santillan_gelasia@this.university.edu,W,,ft,161,136,3,NODUAL,11/27/99,NB,HL,N
2055,blaze.jefferson@Outlook.com,jefferson_blaze@Outlook.com,A,A,ft,142,138,4.5,NODUAL,11/2/92,M,AN,Y
2333,daisy.lara@yahoo.com,lara_daisy@gmail.com,A,A,sub,167,166,,NODUAL,8/3/95,NB,HL,N
4326,theopolis.lane@gmail.com,,R,,ft,147,141,4.5,NODUAL,8/28/97,NB,B,N
2205,teran.bunting@Outlook.com,bunting_teran@Outlook.com,W,,ft,169,170,2.5,NODUAL,6/5/86,M,AN,N
4350,monea.wilbon@yahoo.com,wilbon_monea@Outlook.com,A,D,ft,,134,6,NODUAL,10/15/85,W,B,N
757,tsenguunaa.dhakal@this.university.edu,dhakal_tsenguunaa@Outlook.com,A,D,ft,148,166,3,NODUAL,10/16/96,M,AP,N
2881,shalin.yoon@yahoo.com,,A,A,ft,148,169,3.5,NODUAL,1/8/92,W,AP,N
1127,kristopher.trader-bankston@Outlook.com,trader-bankston_kristopher@yahoo.com,W,,ft,147,138,,YES,12/1/91,W,B,Y
4394,aspen.afework@gmail.com,afework_aspen@this.university.edu,A,D,pt,,168,4,NODUAL,1/8/90,NB,B,N
2636,frederick.brown@yahoo.com,brown_frederick@gmail.com,A,A,ft,144,154,3,NODUAL,8/11/86,NB,AP,N
3021,diana.troxel@yahoo.com,troxel_diana@Outlook.com,W,,pt,139,139,3,NODUAL,9/26/98,W,AN,N
1991,brian.simon@Outlook.com,simon_brian@this.university.edu,R,,ft,162,170,2.5,NODUAL,1/13/92,W,W,N
128,tiarra.tefft@this.university.edu,tefft_tiarra@this.university.edu,R,,ft,151,148,3,NODUAL,12/27/00,M,B,Y
4668,linh.preston@yahoo.com,preston_linh@gmail.com,R,,ft,144,133,3,NODUAL,5/23/98,W,AP,N
536,miranda.spann@gmail.com,spann_miranda@this.university.edu,A,A,pt,164,165,3,NODUAL,9/21/99,W,B,N
4442,asia.battle@this.university.edu,battle_asia@Outlook.com,A,A,ft,136,166,,YES,8/9/00,M,B,N
1025,bianca.torrez-ortega@Outlook.com,torrez-ortega_bianca@this.university.edu,A,A,ft,145,149,4.5,NODUAL,12/12/93,W,HL,N
4295,bonnie.leiker@Outlook.com,leiker_bonnie@Outlook.com,A,A,ft,162,139,5,NODUAL,8/11/85,M,W,Y
2475,taryn.haulman@this.university.edu,,A,A,ft,137,146,4,NODUAL,9/7/87,W,AN,N
4524,jana.squires@gmail.com,,A,D,ft,147,160,4.5,NODUAL,12/18/91,M,B,Y
3331,kamaal.al-atallah@this.university.edu,,A,A,sub,169,164,4.5,NODUAL,4/17/86,M,ME,N
79,amber.mcclelland@gmail.com,,W,,ft,145,,6,NODUAL,8/10/90,M,W,N
939,masooma.kishi@yahoo.com,kishi_masooma@this.university.edu,A,A,ft,170,152,4,NODUAL,10/21/00,NB,AP,Y
493,ambriel.behbehani@this.university.edu,behbehani_ambriel@yahoo.com,R,,pt,152,154,4,NODUAL,12/5/96,W,W,N
1879,abdulai.abdi@gmail.com,abdi_abdulai@this.university.edu,R,,ft,142,155,4,YES,3/11/99,W,B,N
2173,abdulhameed.el-chahine@yahoo.com,el-chahine_abdulhameed@yahoo.com,A,A,pt,135,140,4.5,YES,4/4/98,M,ME,Y
3074,jacqueline.kline@Outlook.com,kline_jacqueline@this.university.edu,W,,ft,,160,,NODUAL,10/11/85,W,AN,N
3553,raaid.el-dib@gmail.com,el-dib_raaid@this.university.edu,A,D,ft,157,136,6,YES,9/6/93,W,ME,N
2469,jamee.posten@this.university.edu,posten_jamee@this.university.edu,A,D,ft,,155,2.5,NODUAL,11/11/95,W,W,N
263,delphine.cly@this.university.edu,cly_delphine@yahoo.com,A,D,ft,161,169,,NODUAL,10/24/99,W,AN,N
4446,jackie.mckinney@this.university.edu,,R,,ft,148,153,3.5,YES,9/20/87,W,AN,N
1747,jarrett.riley@this.university.edu,riley_jarrett@yahoo.com,A,A,pt,143,132,3.5,NODUAL,3/17/96,W,W,N
439,aurelia.graves@yahoo.com,graves_aurelia@yahoo.com,A,A,ft,,164,5.5,NODUAL,10/7/00,NB,AN,N
3085,francisco.giron-veliz@yahoo.com,giron-veliz_francisco@Outlook.com,R,,ft,169,147,2.5,NODUAL,5/26/88,W,HL,N
4831,nabeeha.el-habeeb@Outlook.com,el-habeeb_nabeeha@Outlook.com,A,A,ft,158,162,6,NODUAL,6/2/94,NB,ME,N
2793,justin.gant@Outlook.com,gant_justin@gmail.com,A,A,ft,146,148,4,NODUAL,12/27/97,W,B,N
53,jeremiah.patterson@gmail.com,patterson_jeremiah@this.university.edu,A,D,ft,145,166,3,NODUAL,10/22/86,W,W,N
1052,steven.valdo@gmail.com,,A,D,ft,142,134,4.5,NODUAL,7/2/92,W,AN,N
2013,amaani.al-noori@yahoo.com,al-noori_amaani@this.university.edu,R,,ft,136,151,4,YES,2/19/89,W,ME,N
4626,octavia.munnerlyn@Outlook.com,munnerlyn_octavia@yahoo.com,A,A,ft,142,144,2.5,NODUAL,4/28/95,W,B,N
4294,yongkyum.stevenson@yahoo.com,stevenson_yongkyum@gmail.com,W,,ft,134,141,,NODUAL,11/8/92,W,AP,N
4174,sham'a.al-baddour@yahoo.com,,A,D,pt,169,,2.5,YES,1/4/99,W,ME,N
4305,germaine.holland@gmail.com,holland_germaine@this.university.edu,W,,ft,140,162,5.5,NODUAL,2/26/92,NB,B,N
1402,xyoob.visorro@yahoo.com,visorro_xyoob@this.university.edu,A,A,ft,133,152,4,NODUAL,10/23/94,NB,AP,N
4455,tyrel.garner@this.university.edu,garner_tyrel@Outlook.com,A,D,ft,165,130,4,NODUAL,8/1/92,M,AN,Y
991,tyrik.gillespie@Outlook.com,gillespie_tyrik@this.university.edu,A,A,pt,,158,3.5,NODUAL,7/27/93,W,B,Y
2313,bashar.list@Outlook.com,,A,A,ft,164,141,3.5,NODUAL,9/9/96,W,W,N
4149,laura.summer@yahoo.com,summer_laura@this.university.edu,A,D,ft,144,150,5,NODUAL,8/2/92,M,W,N
2496,tiffanie.kearney@yahoo.com,kearney_tiffanie@Outlook.com,A,A,ft,155,139,5.5,NODUAL,11/18/90,W,AP,N
4752,codylynne.clarry@this.university.edu,clarry_codylynne@this.university.edu,W,,ft,141,158,3,NODUAL,3/21/94,NB,W,N
4362,awad.al-asmar@yahoo.com,al-asmar_awad@gmail.com,R,,ft,,145,3,NODUAL,2/14/92,W,ME,N
4619,kyran.tuti@Outlook.com,tuti_kyran@Outlook.com,A,A,ft,165,146,3,NODUAL,9/9/96,W,B,N
147,nichole.connolly@this.university.edu,connolly_nichole@Outlook.com,W,,sub,138,135,6,YES,11/14/89,W,W,N
2081,adrianna.ocon@yahoo.com,ocon_adrianna@yahoo.com,A,A,ft,160,143,4,YES,8/22/85,W,HL,N
1481,tyre.gipson@this.university.edu,gipson_tyre@gmail.com,A,A,ft,156,136,5.5,NODUAL,7/20/86,M,B,N
149,michael.page@Outlook.com,page_michael@gmail.com,A,A,pt,168,162,3,YES,2/18/92,W,W,N
3698,john.donley@gmail.com,donley_john@Outlook.com,A,A,ft,166,158,3,NODUAL,12/12/88,W,B,N
1101,naqiyya.al-qazi@this.university.edu,al-qazi_naqiyya@this.university.edu,A,D,ft,151,169,4,YES,1/14/97,NB,ME,N
295,tylor.abbott@this.university.edu,abbott_tylor@this.university.edu,A,A,ft,157,160,5,NODUAL,10/24/92,M,B,N
3148,kirsten.rippy@this.university.edu,rippy_kirsten@Outlook.com,A,A,ft,147,148,5.5,NODUAL,12/5/87,W,AN,N
2121,monique.gelerter@Outlook.com,,A,D,ft,162,166,3,NODUAL,8/2/87,M,B,N
1625,abby.kissner@gmail.com,kissner_abby@yahoo.com,R,,ft,146,170,5.5,NODUAL,1/16/96,M,W,N
4426,briana.heuman@gmail.com,heuman_briana@Outlook.com,A,D,ft,143,166,,YES,12/17/89,M,AN,N
3028,talaal.al-tawil@gmail.com,al-tawil_talaal@Outlook.com,A,A,sub,130,156,6,NODUAL,11/12/88,M,ME,N
3908,matui.lew@this.university.edu,lew_matui@Outlook.com,A,A,sub,170,137,,NODUAL,10/7/99,W,AP,N
4522,muhaajir.al-rahaman@yahoo.com,al-rahaman_muhaajir@Outlook.com,A,A,pt,134,146,,NODUAL,10/4/98,W,ME,N
2998,isabella.loebis@yahoo.com,loebis_isabella@gmail.com,A,A,ft,142,151,6,NODUAL,6/21/93,W,AP,Y
4642,orlando.cisco@this.university.edu,cisco_orlando@yahoo.com,R,,ft,167,132,3,NODUAL,4/7/91,W,HL,N
2596,kayla.magnuson@Outlook.com,magnuson_kayla@gmail.com,W,,pt,144,131,2.5,NODUAL,6/14/94,M,W,N
3969,leonardo.leonardo@gmail.com,leonardo_leonardo@this.university.edu,A,D,ft,162,159,5.5,NODUAL,3/15/97,W,HL,N
4246,mae.charles@gmail.com,charles_mae@this.university.edu,A,A,pt,147,163,5,NODUAL,12/3/00,NB,AP,N
2234,karl.murphy@yahoo.com,murphy_karl@Outlook.com,A,A,sub,134,146,4.5,NODUAL,9/27/91,W,W,N
138,isabel.niko@yahoo.com,niko_isabel@gmail.com,A,A,ft,159,144,,NODUAL,1/17/87,M,AP,N
1044,dekota.bruno@yahoo.com,bruno_dekota@Outlook.com,A,A,pt,132,155,4.5,NODUAL,6/15/91,W,AN,N
3334,isaac.sandoval@yahoo.com,sandoval_isaac@yahoo.com,A,D,ft,151,141,4.5,NODUAL,3/23/86,W,HL,N
4596,keonhee.haro@this.university.edu,haro_keonhee@Outlook.com,R,,ft,130,147,3.5,NODUAL,1/6/00,W,AP,N
4879,katherine.king@yahoo.com,king_katherine@yahoo.com,W,,ft,132,159,3,NODUAL,7/27/00,M,W,N
556,wilbert.lial@gmail.com,lial_wilbert@Outlook.com,A,A,sub,135,156,4.5,NODUAL,10/14/95,W,AN,N
674,shukriyya.al-jafri@gmail.com,al-jafri_shukriyya@yahoo.com,A,D,ft,147,160,,NODUAL,6/15/92,M,ME,N
4729,na'inoa.saxe@yahoo.com,saxe_na'inoa@gmail.com,W,,ft,150,162,2.5,NODUAL,5/8/87,M,AP,N
1344,jayden.heath@Outlook.com,heath_jayden@this.university.edu,A,A,ft,142,146,6,NODUAL,5/12/94,M,W,N
4967,samuel.alvarado@Outlook.com,alvarado_samuel@this.university.edu,A,A,sub,148,147,4.5,NODUAL,6/18/88,W,HL,N
1687,christian.reilly@Outlook.com,reilly_christian@gmail.com,A,A,ft,141,157,6,NODUAL,6/27/90,W,AP,N
1179,roger.whyte@Outlook.com,whyte_roger@gmail.com,A,A,ft,140,148,4,NODUAL,7/4/95,M,AN,N
1654,aaida.al-anwar@this.university.edu,al-anwar_aaida@yahoo.com,A,A,ft,146,140,6,NODUAL,9/22/99,W,ME,N
2715,katelynne.lovett@yahoo.com,lovett_katelynne@yahoo.com,A,A,ft,163,151,4.5,NODUAL,7/10/85,W,W,N
4475,naomi.lastrella@gmail.com,lastrella_naomi@this.university.edu,A,A,sub,133,134,2.5,NODUAL,12/7/95,W,AP,N
4950,angelina.mendozahernandez@Outlook.com,mendozahernandez_angelina@gmail.com,A,A,pt,160,154,2.5,NODUAL,7/2/00,W,HL,N
4164,vincent.awtrey@Outlook.com,awtrey_vincent@yahoo.com,A,A,ft,134,166,5,NODUAL,11/20/91,W,AN,N
2595,darian.barraza@yahoo.com,barraza_darian@Outlook.com,A,A,ft,131,137,,NODUAL,7/6/92,W,HL,N
1708,lanesha.malone@this.university.edu,malone_lanesha@this.university.edu,A,A,ft,141,150,5.5,NODUAL,6/9/95,W,B,N
4493,sarina.rush@this.university.edu,rush_sarina@Outlook.com,A,A,pt,137,169,4.5,NODUAL,11/11/99,M,HL,N
1266,marques.lisle@Outlook.com,lisle_marques@gmail.com,A,A,ft,155,147,3.5,NODUAL,1/23/97,W,AN,N
2,troy.estrada@gmail.com,estrada_troy@this.university.edu,R,,ft,130,155,,YES,1/11/91,W,HL,N
2792,kayla.pittman@this.university.edu,pittman_kayla@yahoo.com,A,A,ft,139,149,4.5,NODUAL,3/28/85,W,B,N
4139,alivia.cardenas@this.university.edu,cardenas_alivia@this.university.edu,A,A,ft,144,164,4.5,NODUAL,3/15/90,M,AN,N
25,manuel.navarro@this.university.edu,navarro_manuel@gmail.com,A,A,pt,148,141,2.5,NODUAL,3/12/92,NB,HL,Y
1482,ivonne.castrejonmartinez@gmail.com,castrejonmartinez_ivonne@gmail.com,W,,ft,145,166,2.5,NODUAL,9/17/98,NB,HL,N
1369,joselyne.guerra@this.university.edu,guerra_joselyne@Outlook.com,A,A,ft,167,144,,NODUAL,5/11/92,W,HL,N
4704,alexious.alford@this.university.edu,alford_alexious@yahoo.com,W,,ft,141,143,3,YES,8/12/90,W,B,Y
3142,bryan.reyna@this.university.edu,reyna_bryan@yahoo.com,A,A,ft,151,151,5.5,NODUAL,11/17/87,NB,HL,N
4265,aubreylin.gottlieb@gmail.com,gottlieb_aubreylin@Outlook.com,A,A,ft,132,163,6,NODUAL,11/21/88,M,AP,N
3901,jaxom.engstrom@Outlook.com,,A,A,pt,154,134,5,NODUAL,3/3/97,W,W,N
2561,istiaq.john@gmail.com,john_istiaq@yahoo.com,A,A,pt,138,136,2.5,NODUAL,4/19/85,NB,AN,N
4610,lester.gurule@Outlook.com,gurule_lester@gmail.com,A,A,ft,164,159,4.5,NODUAL,1/3/93,M,HL,N
1234,tyra.rabb@yahoo.com,rabb_tyra@gmail.com,A,D,ft,158,168,5.5,NODUAL,2/7/87,M,B,N
2915,athena.bond@gmail.com,bond_athena@this.university.edu,W,,pt,152,141,2.5,NODUAL,10/28/93,M,B,Y
